TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30001,ER30002,ER33801,ER33802,ER33803,TA050001,TA050042,TA050043,TA050127,TA050371,TA050394,TA050595,TA050631,TA050678,TA050712,TA050715,TA050716,TA050769,TA050777,TA050785,TA050793,TA050798,TA050809,TA050817,TA050825,ER33901,ER33902,ER33903,TA070001,TA070042,TA070043,TA070127,TA070344,TA070368,TA070570,TA070602,TA070649,TA070683,TA070686,TA070687,TA070740,TA070748,TA070756,TA070764,TA070769,TA070777,TA070785,TA070793,ER34001,ER34002,ER34003,TA090001,TA090043,TA090044,TA090136,TA090361,TA090385,TA090612,TA090655,TA090705,TA090739,TA090742,TA090743,TA090799,TA090807,TA090815,TA090823,TA090828,TA090836,TA090844,TA090852,ER34101,ER34102,ER34103,TA110001,TA110044,TA110045,TA110137,TA110351,TA110462,TA110699,TA110743,TA110793,TA110829,TA110832,TA110833,TA110915,TA110923,TA110931,TA110939,TA110944,TA110952,TA110960,TA110968,ER34201,ER34202,ER34203,TA130001,TA130043,TA130044,TA130136,TA130350,TA130482,TA130719,TA130763,TA130813,TA130852,TA130855,TA130856,TA130861,TA130948,TA130956,TA130961,TA130964,TA130969,TA130972,TA130977,TA130982,TA130985,TA130990,TA130993,TA130998,TA131001,ER34301,ER34302,ER34303,TA150001,TA150043,TA150044,TA150128,TA150352,TA150491,TA150731,TA150776,TA150826,TA150869,TA150872,TA150873,TA150970,TA150978,TA150986,TA150994,TA150999,TA151007,TA151015,TA151023,ER34501,ER34502,ER34503,TA170001,TA170058,TA170059,TA170183,TA170389,TA170416,TA170790,TA170866,TA170909,TA170912,TA170913,TA171295,TA171827,TA171835,TA171840,TA171853,TA171861,TA171869,TA171877,TA171885
1,,,,,,,1,3405,30,6869,3,30,,,,,,,,,,,,,,,,,,,,,7769,3,30,,,,,,,,,,,,,,,,,,,,,7807,2,30,,,,,,,,,,,,,,,,,,,,,7739,2,30,,,,,,,,,,,,,,,,,,,,,7683,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6196,2,30,,,,,,,,,,,,,,,,,,,,,7076,51,30,2,3,1,3,1,1,1,0,0,0,0,5,8,0,0,0,0,0,0,0
2,,,,,,1,1,3407,3,7716,2,30,,,,,,,,,,,,,,,,,,,,,7940,2,30,,,,,,,,,,,,,,,,,,,,,7214,2,30,,,,,,,,,,,,,,,,,,,,,8455,2,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,2,30,2,1,1,1,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1005,2,30,2,1,1,7,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0
2,,,,,,1,1,3407,4,7583,3,71,,,,,,,,,,,,,,,,,,,,,7940,4,30,,,,,,,,,,,,,,,,,,,,,7214,4,30,,,,,,,,,,,,,,,,,,,,,8455,4,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,4,30,2,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,4,30,2,1,1,1,5,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
1,,,,,,,1,3407,30,7716,3,30,,,,,,,,,,,,,,,,,,,,,7940,3,30,,,,,,,,,,,,,,,,,,,,,7214,3,30,,,,,,,,,,,,,,,,,,,,,8455,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,3,30,,,,,,,,,,,,,,,,,,,,,1005,3,30,2,1,1,7,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
4,1,1,1,1,,,,3408,4,3392,3,30,5,1,1,1,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2021,3,30,4,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6880,3,30,3,1,96,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,6090,3,30,2,1,96,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,7332,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6110,3,30,,,,,,,,,,,,,,,,,,,,,2130,3,30,,,,,,,,,,,,,,,,,,,,
3,,,,1,1,1,,3409,3,5731,3,30,,,,,,,,,,,,,,,,,,,,,7588,3,30,,,,,,,,,,,,,,,,,,,,,7923,3,30,,,,,,,,,,,,,,,,,,,,,7337,3,30,2,1,96,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,3,30,2,1,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7334,3,30,2,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1,,,,,,1,,3409,4,5731,4,30,,,,,,,,,,,,,,,,,,,,,7588,4,30,,,,,,,,,,,,,,,,,,,,,7923,4,30,,,,,,,,,,,,,,,,,,,,,7337,4,30,,,,,,,,,,,,,,,,,,,,,8124,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7334,4,30,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5,,1,1,1,1,1,,3413,5,1281,5,30,,,,,,,,,,,,,,,,,,,,,6213,5,30,4,3,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5794,51,30,3,3,1,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,4,30,2,1,96,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6981,4,30,2,1,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,4,30,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,4,30,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,3414,31,5625,2,30,,,,,,,,,,,,,,,,,,,,,4648,2,30,,,,,,,,,,,,,,,,,,,,,2473,2,30,,,,,,,,,,,,,,,,,,,,,1555,2,30,,,,,,,,,,,,,,,,,,,,,4152,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,3,33,,,,,,,,,,,,,,,,,,,,,140,3,33,2,1,96,7,1,5,1,0,5,5,5,1,0,0,0,0,0,0,0,0
1,,,,,,1,,3416,3,6230,3,30,,,,,,,,,,,,,,,,,,,,,1547,3,30,,,,,,,,,,,,,,,,,,,,,7046,3,30,,,,,,,,,,,,,,,,,,,,,6646,3,30,,,,,,,,,,,,,,,,,,,,,7819,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8178,3,30,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,3,30,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,3417,3,5616,3,30,,,,,,,,,,,,,,,,,,,,,6506,3,30,,,,,,,,,,,,,,,,,,,,,5816,3,30,,,,,,,,,,,,,,,,,,,,,7215,3,30,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8609,3,30,2,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8919,3,30,2,1,96,7,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3505,3,30,2,5,96,1,1,1,5,0,0,0,0,5,1,0,0,0,0,0,0,0
5,,,1,1,1,1,1,3422,3,3964,3,30,,,,,,,,,,,,,,,,,,,,,7203,3,30,,,,,,,,,,,,,,,,,,,,,4679,2,30,3,3,2,7,5,6,1,0,0,0,0,0,52,0,0,0,0,0,0,0,1637,51,30,2,2,97,3,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,7959,1,10,2,2,96,1,5,0,5,0,0,0,0,0,0,50,0,1,0,5,0,0,0,0,0,0,0,0,8476,1,10,2,1,96,1,5,0,5,5,0,0,0,0,52,0,0,0,0,0,0,0,3757,1,10,2,1,96,7,1,1,1,0,0,0,0,5,36,0,0,0,0,0,0,0
2,,,,,,1,1,3422,4,3964,4,30,,,,,,,,,,,,,,,,,,,,,7203,4,30,,,,,,,,,,,,,,,,,,,,,4679,72,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,7959,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,8476,2,40,2,1,96,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,2,40,2,8,1,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3424,30,7816,2,30,,,,,,,,,,,,,,,,,,,,,7757,3,30,,,,,,,,,,,,,,,,,,,,,2222,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8423,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,9054,2,30,,,,,,,,,,,,,,,,,,,,,3676,2,30,2,1,96,7,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,1,1,1,1,,,3425,4,5427,3,60,,,,,,,,,,,,,,,,,,,,,5283,1,10,4,7,97,1,5,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7943,1,10,3,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3705,1,10,2,1,96,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,1,10,2,97,97,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637,1,10,,,,,,,,,,,,,,,,,,,,,9389,1,10,,,,,,,,,,,,,,,,,,,,
4,,,1,1,1,1,,3429,4,6685,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8365,3,30,3,1,2,1,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,8822,1,10,2,2,96,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4745,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5336,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,3432,30,5302,3,30,,,,,,,,,,,,,,,,,,,,,7269,3,30,,,,,,,,,,,,,,,,,,,,,7504,3,30,,,,,,,,,,,,,,,,,,,,,6791,3,30,,,,,,,,,,,,,,,,,,,,,3109,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8053,3,30,,,,,,,,,,,,,,,,,,,,,963,3,30,2,1,1,1,1,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3434,5,5449,5,30,,,,,,,,,,,,,,,,,,,,,8237,5,30,,,,,,,,,,,,,,,,,,,,,7334,3,30,,,,,,,,,,,,,,,,,,,,,8081,3,30,,,,,,,,,,,,,,,,,,,,,5618,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8540,1,10,,,,,,,,,,,,,,,,,,,,,5887,1,10,2,2,2,1,5,0,3,0,0,0,0,5,104,0,0,0,0,0,0,0
1,,,,,,,1,3434,6,5449,6,30,,,,,,,,,,,,,,,,,,,,,8237,6,30,,,,,,,,,,,,,,,,,,,,,7334,4,30,,,,,,,,,,,,,,,,,,,,,8081,4,30,,,,,,,,,,,,,,,,,,,,,5618,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8667,1,10,,,,,,,,,,,,,,,,,,,,,8389,1,10,2,2,2,1,5,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
1,,,,,,,1,3434,7,5449,7,30,,,,,,,,,,,,,,,,,,,,,8237,7,30,,,,,,,,,,,,,,,,,,,,,7334,5,30,,,,,,,,,,,,,,,,,,,,,8019,2,40,,,,,,,,,,,,,,,,,,,,,3045,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,7712,4,30,,,,,,,,,,,,,,,,,,,,,9117,1,10,2,2,1,1,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3434,8,5449,8,30,,,,,,,,,,,,,,,,,,,,,8237,8,30,,,,,,,,,,,,,,,,,,,,,7334,6,30,,,,,,,,,,,,,,,,,,,,,8019,3,40,,,,,,,,,,,,,,,,,,,,,3045,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,7712,3,30,,,,,,,,,,,,,,,,,,,,,9117,2,40,2,2,2,1,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
5,1,1,1,1,1,,,3437,3,6922,3,30,5,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6397,3,30,4,1,1,1,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,7313,1,10,3,2,2,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4082,1,10,2,1,1,3,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2872,1,10,2,1,96,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3437,1,10,,,,,,,,,,,,,,,,,,,,,5924,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,3437,4,6922,4,30,,,,,,,,,,,,,,,,,,,,,6397,4,30,,,,,,,,,,,,,,,,,,,,,6744,3,30,,,,,,,,,,,,,,,,,,,,,4037,3,30,,,,,,,,,,,,,,,,,,,,,7966,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3221,1,10,,,,,,,,,,,,,,,,,,,,,8127,1,10,2,2,2,2,5,0,3,0,5,5,5,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3437,5,6922,5,30,,,,,,,,,,,,,,,,,,,,,6397,5,30,,,,,,,,,,,,,,,,,,,,,6744,4,30,,,,,,,,,,,,,,,,,,,,,4037,4,30,,,,,,,,,,,,,,,,,,,,,7966,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,4238,1,10,,,,,,,,,,,,,,,,,,,,,6425,1,10,2,2,96,1,1,5,3,0,0,0,0,5,10,0,0,0,0,0,0,0
1,,,,,,,1,3437,6,6922,6,30,,,,,,,,,,,,,,,,,,,,,6397,6,30,,,,,,,,,,,,,,,,,,,,,6744,5,30,,,,,,,,,,,,,,,,,,,,,4037,5,30,,,,,,,,,,,,,,,,,,,,,5609,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6345,3,30,,,,,,,,,,,,,,,,,,,,,6425,2,40,2,1,2,1,5,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0
2,,,,,,1,1,3437,7,6922,7,30,,,,,,,,,,,,,,,,,,,,,6397,7,30,,,,,,,,,,,,,,,,,,,,,6744,6,30,,,,,,,,,,,,,,,,,,,,,4037,6,30,,,,,,,,,,,,,,,,,,,,,5609,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6345,4,30,2,1,96,6,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6425,3,40,2,2,2,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3439,30,5955,4,71,,,,,,,,,,,,,,,,,,,,,7000,4,71,,,,,,,,,,,,,,,,,,,,,5138,4,71,,,,,,,,,,,,,,,,,,,,,4194,4,71,,,,,,,,,,,,,,,,,,,,,6230,4,71,,,,,,,,,,,,,,,,,,,,,,,,,,,6298,2,30,,,,,,,,,,,,,,,,,,,,,2466,2,30,2,1,1,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,1,1,1,1,1,,3441,3,5528,3,30,,,,,,,,,,,,,,,,,,,,,6363,3,30,4,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5053,3,30,3,1,1,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3927,3,30,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,3,30,2,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6541,2,22,2,2,96,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,2,22,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,3441,4,5528,4,30,,,,,,,,,,,,,,,,,,,,,6363,4,30,,,,,,,,,,,,,,,,,,,,,5053,4,30,,,,,,,,,,,,,,,,,,,,,3927,4,30,,,,,,,,,,,,,,,,,,,,,6897,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,7225,1,10,,,,,,,,,,,,,,,,,,,,,8679,1,10,2,2,2,3,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,,,1,1,1,1,3441,5,5528,5,30,,,,,,,,,,,,,,,,,,,,,6363,5,30,,,,,,,,,,,,,,,,,,,,,5053,5,30,,,,,,,,,,,,,,,,,,,,,3927,5,30,2,1,1,7,5,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6050,4,30,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170,3,30,2,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7394,3,30,2,1,96,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3441,30,5528,6,30,,,,,,,,,,,,,,,,,,,,,6363,6,30,,,,,,,,,,,,,,,,,,,,,5053,6,30,,,,,,,,,,,,,,,,,,,,,3927,6,30,,,,,,,,,,,,,,,,,,,,,6050,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,4,30,,,,,,,,,,,,,,,,,,,,,7394,4,30,2,1,96,2,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3451,3,5772,3,30,,,,,,,,,,,,,,,,,,,,,6800,3,30,,,,,,,,,,,,,,,,,,,,,8373,3,30,,,,,,,,,,,,,,,,,,,,,7377,3,30,,,,,,,,,,,,,,,,,,,,,8211,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6291,3,30,,,,,,,,,,,,,,,,,,,,,2274,51,30,2,3,3,1,5,0,1,0,0,0,0,5,5,0,1,0,0,0,0,0
1,,,,,,,1,3462,3,5970,3,30,,,,,,,,,,,,,,,,,,,,,5210,3,30,,,,,,,,,,,,,,,,,,,,,8623,3,30,,,,,,,,,,,,,,,,,,,,,6373,3,30,,,,,,,,,,,,,,,,,,,,,6149,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5519,3,30,,,,,,,,,,,,,,,,,,,,,3381,3,30,2,1,1,1,5,0,5,0,0,0,0,5,3,0,0,1,0,0,0,0
1,,,,,,,1,3462,4,5970,4,30,,,,,,,,,,,,,,,,,,,,,5210,4,30,,,,,,,,,,,,,,,,,,,,,8623,4,30,,,,,,,,,,,,,,,,,,,,,6373,4,30,,,,,,,,,,,,,,,,,,,,,6149,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5519,4,30,,,,,,,,,,,,,,,,,,,,,3381,4,30,2,1,8,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3468,3,2063,3,30,,,,,,,,,,,,,,,,,,,,,8031,3,30,,,,,,,,,,,,,,,,,,,,,7389,3,30,,,,,,,,,,,,,,,,,,,,,8453,3,30,,,,,,,,,,,,,,,,,,,,,5893,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7287,3,30,,,,,,,,,,,,,,,,,,,,,3753,3,30,2,1,1,6,1,5,5,3,0,0,0,1,2,0,0,1,0,0,0,0
1,,,,,,,1,3468,4,2063,4,30,,,,,,,,,,,,,,,,,,,,,8031,4,30,,,,,,,,,,,,,,,,,,,,,7389,4,30,,,,,,,,,,,,,,,,,,,,,8453,4,30,,,,,,,,,,,,,,,,,,,,,5893,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7287,4,30,,,,,,,,,,,,,,,,,,,,,3753,4,30,2,1,1,3,1,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0
1,,,,,,,1,3469,3,7521,3,30,,,,,,,,,,,,,,,,,,,,,8218,3,30,,,,,,,,,,,,,,,,,,,,,8664,3,60,,,,,,,,,,,,,,,,,,,,,4374,3,60,,,,,,,,,,,,,,,,,,,,,7414,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,7140,3,60,,,,,,,,,,,,,,,,,,,,,3342,1,10,2,2,2,1,5,0,5,0,0,0,0,5,4,0,0,0,0,0,0,0
1,,,,,,,1,3477,3,2109,3,30,,,,,,,,,,,,,,,,,,,,,3765,3,30,,,,,,,,,,,,,,,,,,,,,5076,3,30,,,,,,,,,,,,,,,,,,,,,5825,3,30,,,,,,,,,,,,,,,,,,,,,5879,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5479,3,30,,,,,,,,,,,,,,,,,,,,,2279,3,30,2,1,1,1,1,5,3,0,0,0,0,1,4,0,0,0,0,0,0,0
1,,,,,,,1,3481,3,5648,3,30,,,,,,,,,,,,,,,,,,,,,6836,3,30,,,,,,,,,,,,,,,,,,,,,8598,3,30,,,,,,,,,,,,,,,,,,,,,8740,3,30,,,,,,,,,,,,,,,,,,,,,8221,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,3,30,,,,,,,,,,,,,,,,,,,,,8740,2,30,2,2,96,1,1,5,1,3,0,0,0,5,1,0,0,0,0,0,0,0
1,,,,,,,1,3483,6,6929,5,30,,,,,,,,,,,,,,,,,,,,,7636,4,30,,,,,,,,,,,,,,,,,,,,,5532,3,30,,,,,,,,,,,,,,,,,,,,,8540,3,30,,,,,,,,,,,,,,,,,,,,,6777,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4776,3,30,,,,,,,,,,,,,,,,,,,,,7509,3,30,2,1,1,7,5,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0
1,,,,,,,1,3487,4,6521,4,30,,,,,,,,,,,,,,,,,,,,,8091,4,30,,,,,,,,,,,,,,,,,,,,,7035,3,30,,,,,,,,,,,,,,,,,,,,,8691,3,30,,,,,,,,,,,,,,,,,,,,,7166,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,51,30,,,,,,,,,,,,,,,,,,,,,9423,2,22,2,2,96,1,5,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0
1,,,,,,,1,3489,30,0,0,0,,,,,,,,,,,,,,,,,,,,,8301,2,30,,,,,,,,,,,,,,,,,,,,,7667,3,35,,,,,,,,,,,,,,,,,,,,,5958,3,35,,,,,,,,,,,,,,,,,,,,,7588,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,2,30,,,,,,,,,,,,,,,,,,,,,3278,2,30,2,1,96,7,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
1,,,,,,,1,3491,5,5356,5,30,,,,,,,,,,,,,,,,,,,,,7724,3,30,,,,,,,,,,,,,,,,,,,,,7706,3,30,,,,,,,,,,,,,,,,,,,,,2353,3,30,,,,,,,,,,,,,,,,,,,,,6083,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,3,30,,,,,,,,,,,,,,,,,,,,,7701,51,30,2,1,1,3,1,5,3,0,0,0,0,5,1,0,0,0,0,0,0,0
1,,,,,,,1,3493,3,5228,3,30,,,,,,,,,,,,,,,,,,,,,6434,3,30,,,,,,,,,,,,,,,,,,,,,6768,3,30,,,,,,,,,,,,,,,,,,,,,5105,3,30,,,,,,,,,,,,,,,,,,,,,6444,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4805,3,30,,,,,,,,,,,,,,,,,,,,,2245,3,30,2,1,96,1,1,5,1,0,0,0,0,5,30,0,0,0,0,0,0,0
1,,,,,,,1,3493,4,5228,4,30,,,,,,,,,,,,,,,,,,,,,6434,4,30,,,,,,,,,,,,,,,,,,,,,6768,4,30,,,,,,,,,,,,,,,,,,,,,5105,4,30,,,,,,,,,,,,,,,,,,,,,6444,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4805,4,30,,,,,,,,,,,,,,,,,,,,,2245,4,30,2,1,96,1,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3494,3,6205,3,30,,,,,,,,,,,,,,,,,,,,,7319,3,30,,,,,,,,,,,,,,,,,,,,,8437,3,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8921,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6452,1,10,,,,,,,,,,,,,,,,,,,,,7467,1,10,2,6,6,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3497,4,7671,4,30,,,,,,,,,,,,,,,,,,,,,8291,4,30,,,,,,,,,,,,,,,,,,,,,7585,4,30,,,,,,,,,,,,,,,,,,,,,8548,4,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4811,4,30,,,,,,,,,,,,,,,,,,,,,9239,1,10,2,1,96,3,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3498,170,7815,2,30,,,,,,,,,,,,,,,,,,,,,5085,2,30,,,,,,,,,,,,,,,,,,,,,8099,2,30,,,,,,,,,,,,,,,,,,,,,7253,2,30,,,,,,,,,,,,,,,,,,,,,7926,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8925,2,30,,,,,,,,,,,,,,,,,,,,,9129,51,30,2,1,8,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3500,4,7311,4,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8314,4,30,,,,,,,,,,,,,,,,,,,,,7351,4,30,,,,,,,,,,,,,,,,,,,,,7600,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,1,10,,,,,,,,,,,,,,,,,,,,,2934,1,10,2,6,96,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3500,5,7311,5,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8314,5,30,,,,,,,,,,,,,,,,,,,,,7351,5,30,,,,,,,,,,,,,,,,,,,,,9024,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,7141,2,22,,,,,,,,,,,,,,,,,,,,,3613,1,10,2,1,1,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3502,5,6920,5,30,,,,,,,,,,,,,,,,,,,,,5292,4,30,,,,,,,,,,,,,,,,,,,,,6845,3,30,,,,,,,,,,,,,,,,,,,,,6976,3,30,,,,,,,,,,,,,,,,,,,,,6994,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6797,3,30,,,,,,,,,,,,,,,,,,,,,8599,3,30,2,1,1,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,3502,6,6920,6,30,,,,,,,,,,,,,,,,,,,,,5292,5,30,,,,,,,,,,,,,,,,,,,,,6845,4,30,,,,,,,,,,,,,,,,,,,,,6976,4,30,,,,,,,,,,,,,,,,,,,,,6994,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6797,4,30,,,,,,,,,,,,,,,,,,,,,8599,4,30,2,1,1,1,5,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0
1,,,,,,,1,3506,2,7799,3,35,,,,,,,,,,,,,,,,,,,,,1500,2,30,,,,,,,,,,,,,,,,,,,,,8738,2,30,,,,,,,,,,,,,,,,,,,,,5454,2,30,,,,,,,,,,,,,,,,,,,,,7275,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6209,1,10,,,,,,,,,,,,,,,,,,,,,3589,1,10,2,1,1,1,5,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0
